336	20.553715
337	20.552980
338	20.559014
339	20.554337
340	20.556697
341	20.561692
342	20.566258
343	20.559830
344	20.561127
345	20.567552
346	20.566973
347	20.568491
348	20.567808
349	20.568704
350	20.570258
351	20.569952
352	20.570197
353	20.575402
354	20.576100
355	20.581304
356	20.579967
357	20.580220
358	20.580035
359	20.584967
360	20.586944
361	20.582832
362	20.585320
363	20.586636
364	20.588960
365	20.592220
366	20.591997
367	20.595056
368	20.594931
369	20.593908
370	20.597219
371	20.598480
372	20.603014
373	20.602409
374	20.607673
375	20.606514
376	20.607483
377	20.605910
378	20.610996
379	20.609928
380	20.607610
381	20.612738
382	20.611214
383	20.612859
384	20.612254
385	20.618080
386	20.615965
387	20.618248
388	20.623117
389	20.621730
390	20.618601
391	20.625274
392	20.623884
393	20.626910
394	20.622367
395	20.625319
396	20.632544
397	20.630335
398	20.627152
399	20.633370
400	20.628031
401	20.633477
402	20.636708
